Date,Close/Last,Volume,Open,High,Low
07/16/2024,98.45,8936096,98.18,98.45,98.14
07/15/2024,98.05,6984734,98.15,98.28,98.025
07/12/2024,98.39,6329054,98.17,98.39,98.1302
07/11/2024,98.12,3790200,98.18,98.31,98.09
07/10/2024,97.62,4586211,97.61,97.67,97.485
07/09/2024,97.52,5004874,97.51,97.605,97.34
07/08/2024,97.61,4603072,97.59,97.65,97.45
07/05/2024,97.58,3490062,97.45,97.63,97.305
07/03/2024,97.09,4061079,96.80,97.165,96.77
07/02/2024,96.57,5441965,96.64,96.6702,96.441
07/01/2024,96.25,12239100,96.43,96.66,96.22
06/28/2024,97.07,12781550,97.77,97.795,97.07
06/27/2024,97.55,5276457,97.56,97.67,97.535
06/26/2024,97.39,4964125,97.43,97.49,97.37
06/25/2024,97.83,5701669,97.78,97.88,97.7118
06/24/2024,97.84,5017272,97.82,97.86,97.72
06/21/2024,97.76,4715500,97.89,97.98,97.645
06/20/2024,97.75,5621633,97.55,97.77,97.515
06/18/2024,97.92,7030650,97.70,98.04,97.6754
06/17/2024,97.57,5265075,97.57,97.60,97.445
06/14/2024,97.92,6239526,97.85,98.045,97.85
06/13/2024,97.82,7094817,97.70,97.93,97.58
06/12/2024,97.33,7627065,97.60,97.8116,97.31
06/11/2024,96.87,4650303,96.64,96.93,96.56
06/10/2024,96.54,8235950,96.52,96.5875,96.4301
06/07/2024,96.62,5364971,96.82,96.82,96.62
06/06/2024,97.48,6568939,97.31,97.50,97.31
06/05/2024,97.45,4602541,97.29,97.45,97.04
06/04/2024,97.15,3979112,97.00,97.24,96.94
06/03/2024,96.80,6095674,96.40,96.80,96.38
05/31/2024,96.52,8762935,96.46,96.5886,96.41
05/30/2024,96.21,5568856,96.08,96.23,96.02
05/29/2024,95.76,8249084,95.91,95.93,95.6317
05/28/2024,96.13,6046075,96.67,96.69,96.12
05/24/2024,96.58,3072140,96.43,96.62,96.39
05/23/2024,96.47,5094928,96.83,96.83,96.37
05/22/2024,96.74,3823632,96.66,96.8899,96.65
05/21/2024,96.86,5227948,96.92,96.945,96.83
05/20/2024,96.68,5262987,96.71,96.76,96.665
05/17/2024,96.77,5267144,96.92,96.9986,96.77
05/16/2024,97.08,7894451,97.23,97.27,97.01
05/15/2024,97.19,5846511,97.11,97.28,96.9801
05/14/2024,96.55,5243275,96.50,96.64,96.42
05/13/2024,96.29,5263260,96.44,96.4674,96.28
05/10/2024,96.24,5326446,96.26,96.325,96.16
05/09/2024,96.44,6732586,96.20,96.53,96.19
05/08/2024,96.26,4587251,96.25,96.3453,96.2318
05/07/2024,96.46,7686999,96.53,96.67,96.38
05/06/2024,96.26,10155470,96.21,96.33,96.15
05/03/2024,96.19,9146714,96.32,96.455,95.93
05/02/2024,95.70,7607332,95.27,95.73,95.22
05/01/2024,95.27,11017680,95.20,95.58,94.99
04/30/2024,95.23,11228470,95.32,95.50,95.15
04/29/2024,95.62,7384591,95.60,95.67,95.45
04/26/2024,95.33,8442514,95.32,95.4698,95.30
04/25/2024,95.12,6758125,94.94,95.14,94.85
04/24/2024,95.39,7960989,95.38,95.465,95.2001
04/23/2024,95.64,10837190,95.38,95.84,95.30
04/22/2024,95.44,9029044,95.33,95.525,95.32
04/19/2024,95.38,9121718,95.53,95.55,95.33
04/18/2024,95.28,7717474,95.55,95.57,95.2201
04/17/2024,95.55,7567782,95.40,95.61,95.25
04/16/2024,95.11,17565920,95.01,95.175,94.90
04/15/2024,95.38,11705250,95.47,95.53,95.205
04/12/2024,95.96,17284700,96.08,96.1963,95.96
04/11/2024,95.78,16217810,95.98,96.025,95.59
04/10/2024,95.76,11248930,96.22,96.27,95.74
04/09/2024,96.92,5736500,96.83,96.98,96.83
04/08/2024,96.59,11457110,96.56,96.70,96.50
04/05/2024,96.68,12343560,96.76,96.995,96.675
04/04/2024,97.16,9327565,97.11,97.17,96.92
04/03/2024,96.93,6919270,96.58,96.95,96.485
04/02/2024,96.87,10624650,96.66,96.89,96.54
04/01/2024,96.94,8667445,97.32,97.34,96.89
03/28/2024,97.94,8863332,97.93,98.08,97.85
03/27/2024,98.06,9366825,97.80,98.075,97.79
03/26/2024,97.74,8830456,97.66,97.76,97.52
03/25/2024,97.64,11037740,97.76,97.76,97.57
03/22/2024,97.82,8359208,97.91,97.91,97.74
03/21/2024,97.51,10100250,97.62,97.68,97.41
03/20/2024,97.44,8681408,97.29,97.63,97.13
03/19/2024,97.24,5076659,97.15,97.3391,97.105
03/18/2024,97.00,5227228,97.07,97.12,96.92
03/15/2024,97.10,5756900,97.15,97.195,97.02
03/14/2024,97.11,10541000,97.48,97.48,97.10
03/13/2024,97.73,5846648,97.82,97.93,97.73
03/12/2024,97.91,7471902,98.02,98.04,97.80
03/11/2024,98.16,11354560,98.28,98.305,98.09
03/08/2024,98.27,7168723,98.34,98.405,98.19
03/07/2024,98.18,7726663,98.22,98.24,97.97
03/06/2024,97.97,16536200,97.95,98.1601,97.91
03/05/2024,97.82,6815524,97.69,97.92,97.60
03/04/2024,97.29,7428243,97.26,97.3801,97.23
03/01/2024,97.53,8994931,96.99,97.55,96.81
02/29/2024,97.35,16774090,97.38,97.555,97.29
02/28/2024,97.19,7942456,97.07,97.23,97.0133
02/27/2024,97.00,9065486,97.10,97.215,96.94
02/26/2024,97.13,9374597,97.34,97.35,96.97
02/23/2024,97.34,7738039,96.99,97.39,96.99
02/22/2024,96.98,7538284,96.93,97.09,96.84
02/21/2024,96.90,7785144,97.28,97.28,96.8653
02/20/2024,97.19,8735680,97.23,97.3575,97.16
02/16/2024,97.10,7723697,96.95,97.10,96.895
02/15/2024,97.41,7194549,97.49,97.55,97.2301
02/14/2024,97.18,8776901,96.84,97.215,96.84
02/13/2024,96.75,15872620,97.04,97.095,96.75
02/12/2024,97.65,5696254,97.70,97.745,97.52
02/09/2024,97.63,7120463,97.54,97.63,97.495
02/08/2024,97.66,12446860,97.78,97.84,97.62
02/07/2024,97.96,8785226,97.99,98.28,97.94
02/06/2024,98.16,6608583,97.79,98.20,97.775
02/05/2024,97.65,7656888,97.89,97.91,97.56
02/02/2024,98.46,8422612,98.49,98.62,98.2616
02/01/2024,99.37,11937360,99.20,99.565,99.02
01/31/2024,99.10,10829130,99.00,99.26,98.81
01/30/2024,98.65,6740125,98.64,98.69,98.29
01/29/2024,98.46,6423562,98.30,98.53,98.1918
01/26/2024,98.07,5022843,98.20,98.20,97.984
01/25/2024,98.18,16521610,98.01,98.20,97.96
01/24/2024,97.74,11278510,98.29,98.33,97.70
01/23/2024,97.96,5642997,97.99,98.00,97.82
01/22/2024,98.20,8712582,98.26,98.3556,98.10
01/19/2024,98.02,9126093,97.89,98.02,97.6714
01/18/2024,98.00,10575150,98.16,98.195,97.89
01/17/2024,98.09,8977600,98.16,98.2099,97.94
01/16/2024,98.36,14489800,98.72,98.85,98.2701
01/12/2024,99.10,6359407,99.14,99.36,98.96
01/11/2024,98.92,7275940,98.53,98.9599,98.41
01/10/2024,98.36,7679382,98.74,98.80,98.36
01/09/2024,98.55,7157411,98.39,98.66,98.39
01/08/2024,98.57,7946495,98.24,98.71,98.205
01/05/2024,98.20,9038700,98.13,98.69,98.0694
01/04/2024,98.43,9896688,98.42,98.5499,98.325
01/03/2024,98.83,10002140,98.45,98.9367,98.3114
01/02/2024,98.78,9754476,98.84,98.97,98.725
12/29/2023,99.25,7327825,99.20,99.425,99.13
12/28/2023,99.44,7172285,99.54,99.65,99.3127
12/27/2023,99.66,6919952,99.40,99.70,99.3127
12/26/2023,99.03,5418487,98.93,99.08,98.89
12/22/2023,98.83,13234680,99.13,99.135,98.805
12/21/2023,98.96,9099118,99.22,99.255,98.83
12/20/2023,98.97,9994103,98.87,99.04,98.69
12/19/2023,98.61,13787120,98.63,98.777,98.59
12/18/2023,98.49,11521010,98.58,98.58,98.42
12/15/2023,98.69,10079310,98.80,98.88,98.59
12/14/2023,98.92,12651260,98.68,99.04,98.6102
12/13/2023,98.41,11194420,97.39,98.45,97.3299
12/12/2023,97.19,11711460,96.94,97.19,96.8213
12/11/2023,96.90,15008720,96.80,96.95,96.60
12/08/2023,96.89,6696783,96.99,97.065,96.7217
12/07/2023,97.38,7157947,97.22,97.56,97.22
12/06/2023,97.35,11111230,97.24,97.49,97.15
12/05/2023,97.10,8850641,96.85,97.145,96.785
12/04/2023,96.46,9440199,96.58,96.6678,96.3135
12/01/2023,96.83,11774330,96.00,96.869,95.97
11/30/2023,96.26,8889239,96.38,96.41,96.13
11/29/2023,96.58,8006828,96.42,96.665,96.3414
11/28/2023,96.11,9749395,95.61,96.13,95.565
11/27/2023,95.69,8854641,95.36,95.72,95.33
11/24/2023,95.15,2944257,95.24,95.3158,95.12
11/22/2023,95.59,6329863,95.68,95.75,95.37
11/21/2023,95.50,7393840,95.45,95.5699,95.28
11/20/2023,95.40,10051650,95.07,95.42,95.07
11/17/2023,95.25,9244042,95.21,95.36,95.025
11/16/2023,95.06,10145390,94.85,95.1979,94.85
11/15/2023,94.54,10956780,94.70,94.715,94.455
11/14/2023,95.13,12149610,95.03,95.20,94.93
11/13/2023,93.95,9679644,93.64,93.97,93.53
11/10/2023,93.96,6101956,94.19,94.215,93.88
11/09/2023,93.74,9163165,94.42,94.44,93.73
11/08/2023,94.53,6932255,94.27,94.6154,94.25
11/07/2023,94.21,7306930,93.94,94.36,93.91
11/06/2023,93.71,8521632,93.93,93.99,93.634
11/03/2023,94.18,11890350,94.54,94.685,94.14
11/02/2023,93.61,11166740,93.68,93.76,93.37
11/01/2023,93.05,14404640,92.23,93.05,92.23
10/31/2023,92.31,12343610,92.45,92.63,92.31
10/30/2023,92.37,8166711,92.29,92.505,92.1523
10/27/2023,92.59,7650175,92.56,92.6405,92.37
10/26/2023,92.62,11574570,92.12,92.64,92.105
10/25/2023,92.00,8904428,92.33,92.35,91.92
10/24/2023,92.69,9165301,92.43,92.69,92.28
10/23/2023,92.36,12886000,91.70,92.50,91.5819
10/20/2023,92.00,6630026,91.94,92.135,91.9006
10/19/2023,91.67,11552720,91.89,92.165,91.61
10/18/2023,92.02,9352743,92.29,92.375,91.94
10/17/2023,92.45,8198418,92.51,92.6873,92.35
10/16/2023,93.12,6332779,93.32,93.405,93.10
10/13/2023,93.64,7516133,93.68,93.79,93.5234
10/12/2023,93.24,11189790,93.87,93.91,93.17
10/11/2023,94.05,15347040,93.94,94.05,93.76
10/10/2023,93.62,14553560,93.39,93.805,93.255
10/09/2023,93.71,4353218,93.22,93.72,93.15
10/06/2023,92.75,9569518,92.46,92.98,92.3708
10/05/2023,93.11,7129439,93.17,93.22,92.99
10/04/2023,93.05,14097770,92.77,93.05,92.55
10/03/2023,92.40,12058370,92.99,93.086,92.3745
10/02/2023,93.13,8880050,93.43,93.51,93.10
09/29/2023,94.04,13483640,94.50,94.565,93.97
09/28/2023,94.13,13334180,93.70,94.16,93.5299
09/27/2023,93.85,14560460,94.47,94.5122,93.6562
09/26/2023,94.18,15549170,94.47,94.505,94.15
09/25/2023,94.30,7485203,94.49,94.6175,94.285
09/22/2023,95.05,7294228,94.78,95.09,94.73
09/21/2023,94.65,8028921,94.80,94.8059,94.64
09/20/2023,95.30,6282734,95.57,95.6981,95.30
09/19/2023,95.35,5327873,95.54,95.59,95.35
09/18/2023,95.63,6066168,95.37,95.6399,95.36
09/15/2023,95.49,5667690,95.64,95.695,95.48
09/14/2023,95.71,5952843,95.96,95.975,95.6801
09/13/2023,95.84,5953577,95.61,95.95,95.59
09/12/2023,95.70,4583413,95.71,95.73,95.5743
09/11/2023,95.67,4077173,95.66,95.73,95.57
09/08/2023,95.78,4774309,95.93,96.02,95.76
09/07/2023,95.73,5077850,95.59,95.74,95.49
09/06/2023,95.43,8379217,95.63,95.64,95.31
09/05/2023,95.52,6111516,95.85,95.87,95.52
09/01/2023,96.04,8132478,96.54,96.57,95.9825
08/31/2023,96.80,7230076,96.78,96.9557,96.715
08/30/2023,96.66,8752362,96.78,96.825,96.62
08/29/2023,96.70,7386310,95.91,96.71,95.91
08/28/2023,96.08,6544469,96.10,96.11,95.925
08/25/2023,95.87,7917939,95.82,96.08,95.5957
08/24/2023,95.93,8247712,95.99,96.12,95.85
08/23/2023,96.15,7831606,95.75,96.15,95.731
08/22/2023,95.24,6156222,95.17,95.32,95.06
08/21/2023,95.14,13362270,95.255,95.30,95.04
08/18/2023,95.62,6154612,95.47,95.7475,95.43
08/17/2023,95.41,8162377,95.50,95.5455,95.21
08/16/2023,95.51,8964587,95.76,95.93,95.45
08/15/2023,95.74,6522465,95.81,96.07,95.74
08/14/2023,96.00,7901458,95.98,96.22,95.83
08/11/2023,96.07,9016684,96.12,96.415,96.07
08/10/2023,96.37,15516100,97.06,97.22,96.37
08/09/2023,97.00,5634703,97.01,97.1199,96.9136
08/08/2023,96.93,6867329,96.94,97.1092,96.835
08/07/2023,96.70,9732593,96.64,96.70,96.48
08/04/2023,96.68,6400359,96.25,96.75,96.25
08/03/2023,95.89,7532793,95.93,96.0181,95.80
08/02/2023,96.54,8551942,96.48,96.56,96.23
08/01/2023,96.77,8810799,97.01,97.09,96.71
07/31/2023,97.68,11079100,97.53,97.80,97.5219
07/28/2023,97.56,9233678,97.39,97.59,97.3102
07/27/2023,97.18,6937871,97.84,97.93,97.105
07/26/2023,98.02,5907376,97.93,98.065,97.68
07/25/2023,97.70,5794830,97.58,97.79,97.57
07/24/2023,97.81,6656685,98.10,98.155,97.79
07/21/2023,97.99,7605261,98.11,98.15,97.94
07/20/2023,97.92,12562380,98.06,98.075,97.7344
07/19/2023,98.43,7467923,98.35,98.48,98.185
07/18/2023,98.13,5593380,98.33,98.41,98.13
07/17/2023,98.05,4689526,97.95,98.10,97.85
07/14/2023,97.94,7208467,98.23,98.31,97.92
07/13/2023,98.41,7458509,98.18,98.44,98.115
07/12/2023,97.80,7189081,97.51,97.8499,97.45
07/11/2023,97.01,5978640,96.94,97.0999,96.855
07/10/2023,96.80,8827490,96.57,96.94,96.55
07/07/2023,96.53,8311015,96.4247,96.75,96.4247
07/06/2023,96.51,9534231,96.56,96.64,96.28
07/05/2023,97.14,6046567,97.51,97.53,97.05
07/03/2023,97.58,3691597,97.82,98.04,97.54
06/30/2023,97.95,13417260,97.86,98.10,97.74
06/29/2023,97.72,8877566,97.80,97.87,97.61
06/28/2023,98.48,8622853,98.34,98.535,98.20
06/27/2023,98.19,7803348,98.45,98.585,98.10
06/26/2023,98.38,10632270,98.50,98.5125,98.31
06/23/2023,98.26,4792937,98.49,98.50,98.10
06/22/2023,97.97,7147656,98.17,98.325,97.92
06/21/2023,98.48,5579941,98.09,98.53,97.975
06/20/2023,98.32,6694188,98.28,98.505,98.17
06/16/2023,98.14,5653727,98.09,98.275,97.905
06/15/2023,98.45,7471994,98.29,98.46,98.1337
06/14/2023,97.77,8360159,97.88,97.99,97.4499
06/13/2023,97.68,9568345,98.48,98.48,97.6001
06/12/2023,98.14,5436273,98.09,98.16,97.73
06/09/2023,97.97,7140768,97.91,98.05,97.79
06/08/2023,98.20,5041870,97.80,98.21,97.77
06/07/2023,97.68,5131567,98.15,98.22,97.59
06/06/2023,98.20,3815981,98.12,98.21,97.89
06/05/2023,98.08,7246178,97.85,98.32,97.7741
06/02/2023,98.09,6877188,98.54,98.58,98.08
06/01/2023,98.61,9029803,98.60,98.80,98.484
05/31/2023,98.57,10560020,98.22,98.72,98.21
05/30/2023,98.22,7349896,97.90,98.24,97.85
05/26/2023,97.57,3889853,97.36,97.5898,97.2406
05/25/2023,97.49,5941485,97.74,97.80,97.4399
05/24/2023,97.85,7719174,98.17,98.19,97.815
05/23/2023,98.10,7641202,97.92,98.2058,97.81
05/22/2023,97.99,8551145,98.14,98.33,97.97
05/19/2023,98.08,10285870,98.13,98.44,98.00
05/18/2023,98.30,4811544,98.49,98.51,98.27
05/17/2023,98.76,6318677,98.99,99.025,98.68
05/16/2023,98.91,6728498,98.89,98.95,98.74
05/15/2023,99.14,8532590,99.21,99.22,99.10
05/12/2023,99.39,4286034,99.89,99.95,99.39
05/11/2023,99.95,7703942,100.11,100.19,99.88
05/10/2023,99.65,4803044,99.43,99.68,99.39
05/09/2023,99.01,5712210,99.11,99.19,99.01
05/08/2023,99.10,5481302,99.21,99.35,99.0801
05/05/2023,99.65,4003005,99.64,99.7199,99.4542
05/04/2023,99.97,5262191,99.77,100.415,99.75
05/03/2023,100.09,5637180,99.89,100.1336,99.6901
05/02/2023,99.65,6085943,98.96,99.67,98.93
05/01/2023,98.69,10631640,99.35,99.41,98.595
04/28/2023,99.96,5469882,99.99,99.99,99.72
04/27/2023,99.45,4018321,99.61,99.63,99.39
04/26/2023,99.81,3723566,100.16,100.22,99.72
04/25/2023,100.18,5065415,99.97,100.25,99.9636
04/24/2023,99.56,3256883,99.42,99.59,99.36
04/21/2023,99.17,5367257,99.51,99.56,99.11
04/20/2023,99.34,5092430,99.21,99.36,99.19
04/19/2023,98.89,3592906,98.89,98.93,98.71
04/18/2023,99.04,4753036,98.91,99.16,98.91
04/17/2023,98.90,4441277,99.13,99.175,98.88
04/14/2023,99.40,4794084,99.56,99.59,99.32
04/13/2023,99.89,3964799,100.16,100.2677,99.805
04/12/2023,99.93,7226075,100.17,100.20,99.61
04/11/2023,99.81,4543802,99.81,99.88,99.59
04/10/2023,99.75,4477955,99.89,99.91,99.60
04/06/2023,100.44,6105185,100.56,100.685,100.44
04/05/2023,100.53,9883500,100.50,100.98,100.41
04/04/2023,100.19,8925168,99.55,100.30,99.50
04/03/2023,99.82,7567059,99.28,99.855,99.21
03/31/2023,99.64,8521604,99.39,99.69,99.16
03/30/2023,99.16,4251904,99.03,99.23,98.9535
03/29/2023,99.05,5111265,98.74,99.11,98.72
03/28/2023,98.93,6356361,98.98,99.05,98.82
03/27/2023,99.08,6823373,99.39,99.52,99.07
03/24/2023,100.16,6217707,100.28,100.49,99.95
03/23/2023,99.99,9949714,99.68,100.05,99.51
03/22/2023,99.75,7585382,98.80,99.82,98.64
03/21/2023,98.80,5499073,98.88,99.03,98.70
03/20/2023,99.10,6346444,99.73,99.73,99.015
03/17/2023,99.50,8277602,99.29,99.80,99.21
03/16/2023,98.88,15219710,99.53,99.72,98.675
03/15/2023,99.27,11133660,99.43,99.70,98.81
03/14/2023,98.29,8159781,98.77,98.82,98.085
03/13/2023,98.87,10344140,99.05,99.65,98.62
03/10/2023,98.09,7515785,97.79,98.32,97.755
03/09/2023,96.96,7054402,96.76,97.1501,96.695
03/08/2023,96.61,8044025,96.904,97.08,96.48
03/07/2023,96.71,6013304,96.98,97.025,96.57
03/06/2023,96.84,4188489,97.27,97.29,96.81
03/03/2023,97.08,7266999,96.85,97.08,96.59
03/02/2023,96.32,9247374,96.15,96.35,96.11
03/01/2023,96.52,9125349,96.83,97.04,96.50
02/28/2023,97.31,8575033,96.992,97.37,96.9291
02/27/2023,97.32,5040022,97.41,97.49,97.215
02/24/2023,97.13,4866858,97.22,97.26,96.9696
02/23/2023,97.69,8527182,97.40,97.72,97.37
02/22/2023,97.34,5862307,97.40,97.59,97.30
02/21/2023,97.08,8369587,97.361,97.46,97.08
02/17/2023,98.00,5956279,97.53,98.01,97.53
02/16/2023,97.77,5235622,97.88,98.03,97.69
02/15/2023,98.18,6489232,98.24,98.36,98.03
02/14/2023,98.37,9559496,98.67,98.7574,98.11
02/13/2023,98.72,6832726,98.49,98.72,98.46
02/10/2023,98.42,5068200,98.82,98.83,98.40
02/09/2023,98.85,5594835,99.54,99.56,98.83
02/08/2023,99.24,4900645,99.14,99.43,98.95
02/07/2023,99.10,6224773,99.15,99.57,99.055
02/06/2023,99.27,9198870,99.31,99.415,99.23
02/03/2023,99.82,9082975,99.95,100.13,99.52
02/02/2023,100.79,9197909,101.04,101.15,100.735
02/01/2023,100.68,11593330,100.19,100.78,99.86
01/31/2023,100.22,12083590,100.16,100.34,99.825
01/30/2023,99.81,6822012,99.90,100.0904,99.80
01/27/2023,100.08,5123098,99.96,100.14,99.91
01/26/2023,100.23,5399092,100.33,100.46,100.07
01/25/2023,100.40,5431036,100.26,100.47,100.10
01/24/2023,100.28,6538592,99.84,100.32,99.68
01/23/2023,99.84,6573240,99.80,100.06,99.78
01/20/2023,100.09,6095775,100.17,100.26,99.89
01/19/2023,100.50,8633834,100.73,100.73,100.33
01/18/2023,100.73,7779524,100.76,100.875,100.37
01/17/2023,99.74,8174659,99.74,99.96,99.65
01/13/2023,99.92,6719042,100.02,100.26,99.8321
01/12/2023,100.29,8342746,99.84,100.53,99.49
01/11/2023,99.57,6102954,99.28,99.57,99.2592
01/10/2023,98.96,7291301,99.02,99.15,98.7401
01/09/2023,99.34,7849643,99.06,99.50,99.00
01/06/2023,99.09,8503052,98.13,99.15,98.04
01/05/2023,98.02,9682089,97.64,98.06,97.565
01/04/2023,98.10,10080090,98.17,98.25,97.89
01/03/2023,97.56,19930920,97.97,97.97,97.365
12/30/2022,96.99,8469000,97.25,97.36,96.9741
12/29/2022,97.45,7763261,97.21,97.47,97.1825
12/28/2022,97.09,12131150,97.47,97.50,97.08
12/27/2022,97.26,7925770,97.46,97.615,97.2121
12/23/2022,97.97,4823380,98.05,98.11,97.895
12/22/2022,98.31,8267852,98.32,98.4653,98.215
12/21/2022,98.34,8489423,98.49,98.536,98.19
12/20/2022,98.07,10282170,98.10,98.26,97.98
12/19/2022,98.74,10351010,98.90,98.93,98.6142
12/16/2022,99.35,7546301,98.96,99.52,98.94
12/15/2022,99.61,9424090,99.57,99.70,99.365
12/14/2022,99.69,10623950,99.52,99.79,99.17
12/13/2022,99.47,9120641,100.18,100.18,99.40
12/12/2022,98.81,10384260,99.19,99.2355,98.63
12/09/2022,98.79,8994364,99.12,99.21,98.77
12/08/2022,99.38,6307207,99.39,99.5959,99.24
12/07/2022,99.68,6752854,99.29,99.725,99.17
12/06/2022,98.80,7660058,98.71,98.92,98.59
12/05/2022,98.51,8072479,98.82,99.29,98.30
12/02/2022,99.29,6367993,98.49,99.295,98.30
12/01/2022,98.88,12471320,98.30,98.89,98.17
11/30/2022,98.29,8963551,97.48,98.32,97.285
11/29/2022,97.53,6643300,97.54,97.7885,97.492
11/28/2022,97.88,7920752,98.14,98.19,97.835
11/25/2022,98.04,2718602,97.81,98.04,97.81
11/23/2022,98.02,5885623,97.58,98.02,97.58
11/22/2022,97.44,8039011,97.18,97.50,97.18
11/21/2022,96.94,6829111,97.27,97.3355,96.91
11/18/2022,97.00,4714973,97.22,97.325,96.91
11/17/2022,97.14,6889201,97.03,97.165,96.85
11/16/2022,97.55,11075020,97.25,97.63,97.135
11/15/2022,96.95,7961974,96.80,96.95,96.605
11/14/2022,96.24,7457618,96.43,96.45,96.175
11/11/2022,96.51,4953168,96.23,96.605,96.23
11/10/2022,96.58,8494808,95.98,96.58,95.79
11/09/2022,94.55,6694180,94.39,94.7001,94.25
11/08/2022,94.44,5834912,94.24,94.6099,94.22
11/07/2022,94.04,7597242,94.41,94.46,94.03
11/04/2022,94.34,6918307,94.43,94.64,94.17
11/03/2022,94.35,9314775,93.97,94.505,93.93
11/02/2022,94.70,8584173,94.98,95.51,94.53
11/01/2022,94.86,8096833,95.25,95.35,94.6501
10/31/2022,94.90,10946420,95.01,95.06,94.60
10/28/2022,95.22,6229253,95.01,95.46,94.98
10/27/2022,95.46,6913500,95.21,95.6204,94.99
10/26/2022,94.98,7884252,94.78,95.17,94.76
10/25/2022,94.56,11710400,94.39,94.705,94.36
10/24/2022,93.64,6090397,93.77,94.03,93.45
10/21/2022,93.77,8371273,93.27,93.865,93.20
10/20/2022,93.63,9013040,94.06,94.2555,93.5648
10/19/2022,94.20,6316065,94.41,94.5584,94.1528
10/18/2022,95.02,6389064,95.11,95.18,94.64
10/17/2022,94.86,5460624,95.25,95.40,94.83
10/14/2022,94.66,8580697,95.63,95.63,94.61
10/13/2022,95.18,6254435,94.23,95.44,94.175
10/12/2022,95.48,5651195,95.25,95.61,95.23
10/11/2022,95.40,8892773,95.63,95.83,95.27
10/10/2022,95.34,4074744,95.73,95.75,95.1536
10/07/2022,95.77,6149631,95.81,96.01,95.68
10/06/2022,96.28,5625145,96.59,96.71,96.21
10/05/2022,96.66,9512807,96.69,96.99,96.27
10/04/2022,97.17,6964233,97.21,97.55,97.0811
10/03/2022,96.91,9617946,96.89,97.48,96.64
09/30/2022,96.34,14376290,96.86,97.09,96.19
09/29/2022,96.57,8666051,96.48,96.7999,96.29
09/28/2022,97.08,10539880,96.47,97.1277,96.27
09/27/2022,95.54,11440210,95.975,96.075,95.375
09/26/2022,95.95,9010119,96.87,96.91,95.865
09/23/2022,97.20,11059540,97.40,97.45,96.89
09/22/2022,97.50,7092379,97.90,97.92,97.4039
09/21/2022,98.55,7094443,98.40,98.6001,97.86
09/20/2022,98.24,11271700,98.21,98.40,98.08
09/19/2022,98.68,5982197,98.53,98.84,98.48
09/16/2022,98.83,6965431,98.66,99.01,98.61
09/15/2022,98.90,6016666,99.04,99.1057,98.8436
09/14/2022,99.20,7557369,99.00,99.35,98.97
09/13/2022,99.07,4957421,98.91,99.19,98.895
09/12/2022,99.63,8535467,100.00,100.09,99.51
09/09/2022,99.78,7496080,99.99,100.13,99.73
09/08/2022,99.79,5546199,100.00,100.18,99.785
09/07/2022,100.11,3607139,99.73,100.13,99.72
09/06/2022,99.42,5341272,99.96,99.97,99.41
09/02/2022,100.36,5966840,100.37,100.67,100.13
09/01/2022,100.07,8961796,100.07,100.145,99.66
08/31/2022,100.71,6116453,101.04,101.23,100.641
08/30/2022,101.25,6573668,101.26,101.445,100.93
08/29/2022,101.12,7508960,101.27,101.28,101.055
08/26/2022,101.61,5584793,101.67,101.85,101.42
08/25/2022,101.80,8217318,101.33,101.87,101.2426
08/24/2022,101.24,6319122,101.35,101.395,101.15
08/23/2022,101.51,7369600,101.54,101.9671,101.40
08/22/2022,101.55,7133245,101.82,101.89,101.515
08/19/2022,101.99,4575547,102.13,102.13,101.845
08/18/2022,102.71,4260579,102.70,102.93,102.64
08/17/2022,102.49,7222288,102.64,102.735,102.34
08/16/2022,103.10,4976060,103.13,103.13,102.79
08/15/2022,103.25,3782889,103.37,103.45,103.24
08/12/2022,103.12,3643558,102.97,103.12,102.72
08/11/2022,102.66,8518254,103.38,103.63,102.615
08/10/2022,103.21,7156420,103.43,103.675,103.1095
08/09/2022,102.95,3854013,102.92,103.045,102.84
08/08/2022,103.18,3424967,103.10,103.29,103.04
08/05/2022,102.71,4847064,102.81,102.83,102.52
08/04/2022,103.87,5199672,103.67,103.89,103.57
08/03/2022,103.62,6261918,103.03,103.64,102.72
08/02/2022,103.16,6869385,104.27,104.345,103.135
08/01/2022,104.23,7733744,103.99,104.305,103.91
07/29/2022,104.07,7674760,103.94,104.395,103.83
07/28/2022,104.06,6473834,104.09,104.205,103.835
07/27/2022,103.32,5431438,103.19,103.64,103.18
07/26/2022,102.96,6312403,103.44,103.51,102.96
07/25/2022,102.98,3729487,102.90,103.09,102.87
07/22/2022,103.36,7323110,103.26,103.60,103.115
07/21/2022,102.56,5919977,101.96,102.58,101.96
07/20/2022,101.71,6123970,102.16,102.17,101.665
07/19/2022,101.78,5936232,101.95,101.99,101.6615
07/18/2022,101.92,6006406,102.00,102.03,101.72
07/15/2022,102.25,8640415,101.94,102.35,101.90
07/14/2022,101.85,6233275,101.51,101.98,101.33
07/13/2022,102.21,6534738,101.23,102.24,101.19
07/12/2022,101.84,6690559,102.02,102.19,101.82
07/11/2022,101.70,5758407,101.67,101.92,101.6029
07/08/2022,101.23,5270091,101.35,101.4499,101.16
07/07/2022,101.61,8226532,101.94,101.9799,101.52
07/06/2022,101.84,6647665,102.78,102.80,101.84
07/05/2022,102.53,6813402,102.54,102.7043,102.3465
07/01/2022,102.34,7393110,102.21,102.7874,102.09
